jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
1054,"Senior Data Analyst, Reporting Capabilit",97000,tableau,Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
1055,"Senior Data Solutions Development Analyst",76500,aws,"Wellesley Hills",MA,"Sun Life Financial","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1055,"Senior Data Solutions Development Analyst",76500,communication,"Wellesley Hills",MA,"Sun Life Financial","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1055,"Senior Data Solutions Development Analyst",76500,oracle,"Wellesley Hills",MA,"Sun Life Financial","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1055,"Senior Data Solutions Development Analyst",76500,sas,"Wellesley Hills",MA,"Sun Life Financial","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1055,"Senior Data Solutions Development Analyst",76500,sql,"Wellesley Hills",MA,"Sun Life Financial","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1056,"Product Data Analyst",66500,sql,Boston,MA,Drizly,"201 to 500 Employees",Unknown,Internet,"Information Technology"
1057,"Data Analyst",54500,communication,Bedford,MA,"Dodge Data & Analytics","201 to 500 Employees",Unknown,"IT Services","Information Technology"
1057,"Data Analyst",54500,excel,Bedford,MA,"Dodge Data & Analytics","201 to 500 Employees",Unknown,"IT Services","Information Technology"
1057,"Data Analyst",54500,problem-solving,Bedford,MA,"Dodge Data & Analytics","201 to 500 Employees",Unknown,"IT Services","Information Technology"
1058,"Entry Level Data Analyst",53000,excel,Cambridge,MA,Hopjump,"1 to 50 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1058,"Entry Level Data Analyst",53000,python,Cambridge,MA,Hopjump,"1 to 50 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1058,"Entry Level Data Analyst",53000,sql,Cambridge,MA,Hopjump,"1 to 50 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1059,"Quantitative Data Analyst",61500,problem-solving,Cambridge,MA,"Cogo Labs","51 to 200 Employees",Unknown,Internet,"Information Technology"
1059,"Quantitative Data Analyst",61500,python,Cambridge,MA,"Cogo Labs","51 to 200 Employees",Unknown,Internet,"Information Technology"
1059,"Quantitative Data Analyst",61500,sql,Cambridge,MA,"Cogo Labs","51 to 200 Employees",Unknown,Internet,"Information Technology"
1060,"Data Analyst I",61000,python,Charlestown,MA,"Massachusetts General Hospital(MGH)","10000+ Employees","$2 to $5 billion (USD)","Health Care Services & Hospitals","Health Care"
1061,"Data Analyst",-1,communication,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1061,"Data Analyst",-1,excel,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1061,"Data Analyst",-1,python,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1061,"Data Analyst",-1,sas,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1061,"Data Analyst",-1,sql,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1061,"Data Analyst",-1,tableau,Boston,MA,Mable,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1062,"Data Analyst - Marketing and User Research",54500,python,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1062,"Data Analyst - Marketing and User Research",54500,sql,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1063,"Data Analyst - University Graduate",73500,communication,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,excel,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,java,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,oracle,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,python,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,sql,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1063,"Data Analyst - University Graduate",73500,tableau,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1064,"Data Analyst",84500,problem-solving,Boston,MA,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1064,"Data Analyst",84500,sas,Boston,MA,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1064,"Data Analyst",84500,sql,Boston,MA,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1064,"Data Analyst",84500,tableau,Boston,MA,Hopper,"501 to 1000 Employees",Unknown,"Travel Agencies","Travel & Tourism"
1065,"Data Analyst",-1,communication,Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1065,"Data Analyst",-1,excel,Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1065,"Data Analyst",-1,"power bi",Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1065,"Data Analyst",-1,python,Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1065,"Data Analyst",-1,sql,Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1065,"Data Analyst",-1,tableau,Boston,MA,Zozimus,"51 to 200 Employees",Unknown,"Advertising & Marketing","Business Services"
1066,"Data Analyst - Catalog Research",54500,communication,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1066,"Data Analyst - Catalog Research",54500,excel,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1066,"Data Analyst - Catalog Research",54500,python,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1066,"Data Analyst - Catalog Research",54500,sql,Boston,MA,"True Fit","201 to 500 Employees",Unknown,Internet,"Information Technology"
1067,"Business/Data Analyst Intern: 2021 (CIO)",-1,agile,Boston,MA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1067,"Business/Data Analyst Intern: 2021 (CIO)",-1,problem-solving,Boston,MA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1068,"Data Analyst Internship",-1,communication,Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1068,"Data Analyst Internship",-1,excel,Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1068,"Data Analyst Internship",-1,"power bi",Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1068,"Data Analyst Internship",-1,python,Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1068,"Data Analyst Internship",-1,sas,Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1068,"Data Analyst Internship",-1,tableau,Boston,MA,"Procter & Gamble","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
1069,"Analyst, Data and Analysis",55000,excel,Boston,MA,Digitas,"5001 to 10000 Employees",Unknown,"Advertising & Marketing","Business Services"
1069,"Analyst, Data and Analysis",55000,sql,Boston,MA,Digitas,"5001 to 10000 Employees",Unknown,"Advertising & Marketing","Business Services"
1069,"Analyst, Data and Analysis",55000,tableau,Boston,MA,Digitas,"5001 to 10000 Employees",Unknown,"Advertising & Marketing","Business Services"
1070,"Data Analyst Intern",-1,communication,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,excel,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,java,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,oracle,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,python,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,sql,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1070,"Data Analyst Intern",-1,tableau,Boston,MA,PayPal,Unknown,Unknown,Unknown,Unknown
1071,"Health Data Analyst II",70000,communication,Boston,MA,"BMC HealthNet Plan","501 to 1000 Employees","$1 to $2 billion (USD)","Insurance Carriers",Insurance
1071,"Health Data Analyst II",70000,excel,Boston,MA,"BMC HealthNet Plan","501 to 1000 Employees","$1 to $2 billion (USD)","Insurance Carriers",Insurance
1071,"Health Data Analyst II",70000,sas,Boston,MA,"BMC HealthNet Plan","501 to 1000 Employees","$1 to $2 billion (USD)","Insurance Carriers",Insurance
1071,"Health Data Analyst II",70000,sql,Boston,MA,"BMC HealthNet Plan","501 to 1000 Employees","$1 to $2 billion (USD)","Insurance Carriers",Insurance
1072,"Data Analyst",-1,Unknown,Boston,MA,"InvenTech Info","201 to 500 Employees","$1 to $5 million (USD)","IT Services","Information Technology"
1073,"Analyst (Data Science Team)",48000,communication,Cambridge,MA,Panjiva,"1 to 50 Employees","$1 to $5 million (USD)",Internet,"Information Technology"
1073,"Analyst (Data Science Team)",48000,excel,Cambridge,MA,Panjiva,"1 to 50 Employees","$1 to $5 million (USD)",Internet,"Information Technology"
1073,"Analyst (Data Science Team)",48000,python,Cambridge,MA,Panjiva,"1 to 50 Employees","$1 to $5 million (USD)",Internet,"Information Technology"
1073,"Analyst (Data Science Team)",48000,sql,Cambridge,MA,Panjiva,"1 to 50 Employees","$1 to $5 million (USD)",Internet,"Information Technology"
1073,"Analyst (Data Science Team)",48000,tableau,Cambridge,MA,Panjiva,"1 to 50 Employees","$1 to $5 million (USD)",Internet,"Information Technology"
1074,"Junior Business Intelligence Data Analyst (m/w/d)",-1,sas,Lanesboro,MA,"Bike24 GmbH","51 to 200 Employees","$10 to $25 million (USD)",Unknown,Unknown
1074,"Junior Business Intelligence Data Analyst (m/w/d)",-1,sql,Lanesboro,MA,"Bike24 GmbH","51 to 200 Employees","$10 to $25 million (USD)",Unknown,Unknown
1074,"Junior Business Intelligence Data Analyst (m/w/d)",-1,tableau,Lanesboro,MA,"Bike24 GmbH","51 to 200 Employees","$10 to $25 million (USD)",Unknown,Unknown
1075,"Data Analyst",58000,communication,Holyoke,MA,PeoplesBank,"201 to 500 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
1075,"Data Analyst",58000,excel,Holyoke,MA,PeoplesBank,"201 to 500 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
1075,"Data Analyst",58000,oracle,Holyoke,MA,PeoplesBank,"201 to 500 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
1075,"Data Analyst",58000,problem-solving,Holyoke,MA,PeoplesBank,"201 to 500 Employees","$50 to $100 million (USD)","Banks & Credit Unions",Finance
1076,"Data Analyst",64500,communication,Boston,MA,"Massachusetts General Hospital","10000+ Employees","$2 to $5 billion (USD)","Health Care Services & Hospitals","Health Care"
1076,"Data Analyst",64500,excel,Boston,MA,"Massachusetts General Hospital","10000+ Employees","$2 to $5 billion (USD)","Health Care Services & Hospitals","Health Care"
1076,"Data Analyst",64500,sas,Boston,MA,"Massachusetts General Hospital","10000+ Employees","$2 to $5 billion (USD)","Health Care Services & Hospitals","Health Care"
1077,"Market Intelligence & Data Analyst",60500,excel,Waltham,MA,Symetra,"1001 to 5000 Employees","$2 to $5 billion (USD)","Insurance Carriers",Insurance
1078,"Data Scientist Analyst",141000,communication,Cambridge,MA,"S&P Global","10000+ Employees","$5 to $10 billion (USD)","Financial Analytics & Research",Finance
1078,"Data Scientist Analyst",141000,excel,Cambridge,MA,"S&P Global","10000+ Employees","$5 to $10 billion (USD)","Financial Analytics & Research",Finance
1078,"Data Scientist Analyst",141000,python,Cambridge,MA,"S&P Global","10000+ Employees","$5 to $10 billion (USD)","Financial Analytics & Research",Finance
1078,"Data Scientist Analyst",141000,sql,Cambridge,MA,"S&P Global","10000+ Employees","$5 to $10 billion (USD)","Financial Analytics & Research",Finance
1078,"Data Scientist Analyst",141000,tableau,Cambridge,MA,"S&P Global","10000+ Employees","$5 to $10 billion (USD)","Financial Analytics & Research",Finance
1079,"Technology & Data Analyst",-1,communication,Boston,MA,"Positively Partners","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1079,"Technology & Data Analyst",-1,problem-solving,Boston,MA,"Positively Partners","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1079,"Technology & Data Analyst",-1,sap,Boston,MA,"Positively Partners","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,communication,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,excel,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,powerpoint,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,python,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,sql,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1080,"Data Analyst",59000,tableau,Boston,MA,"Gupta Media","1 to 50 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1081,"Supply Chain Data Analyst",83500,communication,Medway,MA,"TE Connectivity","10000+ Employees","$10+ billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
1081,"Supply Chain Data Analyst",83500,excel,Medway,MA,"TE Connectivity","10000+ Employees","$10+ billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
1081,"Supply Chain Data Analyst",83500,powerpoint,Medway,MA,"TE Connectivity","10000+ Employees","$10+ billion (USD)","Electrical & Electronic Manufacturing",Manufacturing
1082,"Strategic Data Analyst",62500,communication,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,excel,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,"power bi",Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,problem-solving,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,python,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,sas,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,sql,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1082,"Strategic Data Analyst",62500,tableau,Boston,MA,"Datto Inc.","1001 to 5000 Employees","$100 to $500 million (USD)","IT Services","Information Technology"
1083,"Data Analyst",49500,problem-solving,Boston,MA,"TUFTS University","1001 to 5000 Employees","Less than $1 million (USD)","Colleges & Universities",Education
1084,"Data Mining Analyst",-1,communication,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,excel,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,oracle,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,problem-solving,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,sap,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,sas,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1084,"Data Mining Analyst",-1,sql,Worcester,MA,"Una Corporation Incorporated","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1085,"Data Analyst Intern",-1,communication,Boston,MA,"Efortles Inc.","1 to 50 Employees","Less than $1 million (USD)",Accounting,"Accounting & Legal"
1085,"Data Analyst Intern",-1,excel,Boston,MA,"Efortles Inc.","1 to 50 Employees","Less than $1 million (USD)",Accounting,"Accounting & Legal"
1085,"Data Analyst Intern",-1,python,Boston,MA,"Efortles Inc.","1 to 50 Employees","Less than $1 million (USD)",Accounting,"Accounting & Legal"
